model,dtype,brand,brand_title,code,code_alias,model_name,ver_name,source_file
M1803E6E,mob,xiaomi,小米,E6,ysl,红米 S2,全网通版,xiaomi
M1803E6T,mob,xiaomi,小米,E6,ysl,红米 S2,移动 4G+ 版,xiaomi
M1803E6C,mob,xiaomi,小米,E6,ysl,红米 S2,联通电信定制版,xiaomi
M1803E6G,mob,xiaomi,小米,E6,ysl,红米 S2,国际版,xiaomi
M1803E6H,mob,xiaomi,小米,E6,ysl,红米 S2,国际版,xiaomi
M1803E6I,mob,xiaomi,小米,E6,ysl,红米 Y2,印度版,xiaomi
M1810F6G,mob,xiaomi,小米,F6,onc,Redmi Y3,国际版,xiaomi
M1810F6I,mob,xiaomi,小米,F6,onc,Redmi Y3,印度版,xiaomi
M1903C3GG,mob,xiaomi,小米,C3G,tiare,Redmi Go,国际版,xiaomi
M1903C3GH,mob,xiaomi,小米,C3G,tiare,Redmi Go,国际版,xiaomi
M1903C3GI,mob,xiaomi,小米,C3G,tiare,Redmi Go,印度版,xiaomi
220733SG,mob,xiaomi,小米,C3S,ice,Redmi A1,国际版,xiaomi
220733SH,mob,xiaomi,小米,C3S,ice,Redmi A1,印度版,xiaomi
220733SI,mob,xiaomi,小米,C3S,ice,Redmi A1,印度版,xiaomi
220733SL,mob,xiaomi,小米,C3SL,ice,Redmi A1,拉美版,xiaomi
220733SFG,mob,xiaomi,小米,C3SF,"ice, snow",Redmi A1+,国际版,xiaomi
220733SFH,mob,xiaomi,小米,C3SF,"ice, snow",Redmi A1+,印度版,xiaomi
220743FI,mob,xiaomi,小米,C3SF,"ice, snow",Redmi A1+,印度版,xiaomi
23028RN4DG,mob,xiaomi,小米,C3S2,"water, cloud",Redmi A2,国际版,xiaomi
23028RN4DH,mob,xiaomi,小米,C3S2,"water, cloud",Redmi A2,印度版,xiaomi
23028RN4DI,mob,xiaomi,小米,C3S2,"water, cloud",Redmi A2,印度版,xiaomi
23026RN54G,mob,xiaomi,小米,CSL2,"water, cloud",Redmi A2,拉美版,xiaomi
23028RNCAG,mob,xiaomi,小米,CSF2,water,Redmi A2+,国际版,xiaomi
23028RNCAH,mob,xiaomi,小米,CSF2,water,Redmi A2+,印度版,xiaomi
23028RNCAI,mob,xiaomi,小米,CSF2,water,Redmi A2+,印度版,xiaomi
23129RN51X,mob,xiaomi,小米,C3Y,blue,Redmi A3,国际版,xiaomi
23129RN51H,mob,xiaomi,小米,C3Y,blue,Redmi A3,印度版,xiaomi
2312CRNCCL,mob,xiaomi,小米,C3YL,blue,Redmi A3,拉美版,xiaomi
24048RN6CG,mob,xiaomi,小米,C3Y2,klein,Redmi A3x,国际版,xiaomi
24048RN6CI,mob,xiaomi,小米,C3Y2,klein,Redmi A3x,印度版,xiaomi
24044RN32L,mob,xiaomi,小米,C3Y2,klein,Redmi A3x,拉美版,xiaomi
2409BRN2CG,mob,xiaomi,小米,C3N,"lake, pond",Redmi A3 Pro,国际版,xiaomi
24116RNC1I,mob,xiaomi,小米,C3F2,warm,Redmi A4 5G,印度版,xiaomi
25028RN03G,mob,xiaomi,小米,C3Z,serenity,REDMI A5,国际版,xiaomi
25028RN03A,mob,xiaomi,小米,C3Z,serenity,REDMI A5,国际版,xiaomi
25028RN03Y,mob,xiaomi,小米,C3Z,serenity,REDMI A5,国际版,xiaomi
25028RN03I,mob,xiaomi,小米,C3Z,serenity,REDMI A5,印度版,xiaomi
25028RN03L,mob,xiaomi,小米,C3Z,serenity,REDMI A5,拉美版,xiaomi
26020RNB4A,mob,xiaomi,小米,C3ZR,serenity,REDMI A7,国际版,xiaomi
26020RNB4I,mob,xiaomi,小米,C3ZR,serenity,REDMI A7,印度版,xiaomi
26020RNB4L,mob,xiaomi,小米,C3ZR,serenity,REDMI A7,拉美版,xiaomi
25128RN17A,mob,xiaomi,小米,P25A,arctic,REDMI A7 Pro,国际版,xiaomi
25128RN17Y,mob,xiaomi,小米,P25A,arctic,REDMI A7 Pro,国际版,xiaomi
25128RN17I,mob,xiaomi,小米,P25A,arctic,REDMI A7 Pro,印度版,xiaomi
25128RN17L,mob,xiaomi,小米,P25A,arctic,REDMI A7 Pro,拉美版,xiaomi
26020RN1AC,mob,xiaomi,小米,P25,somalia,REDMI R70 5G,国行版,xiaomi
26020RN1AC,mob,xiaomi,小米,P25,somalia,REDMI R70m 5G,国行版,xiaomi
26020RN1AI,mob,xiaomi,小米,P25,somalia,REDMI A7 Pro 5G,印度版,xiaomi
22081283C,pad,xiaomi,小米,L83,yunluo,Redmi Pad,国行版,xiaomi
22081283G,pad,xiaomi,小米,L83,yunluo,Redmi Pad,国际版,xiaomi
23073RPBFC,pad,xiaomi,小米,M84,xun,Redmi Pad SE,国行版,xiaomi
23073RPBFG,pad,xiaomi,小米,M84,xun,Redmi Pad SE,国际版,xiaomi
23073RPBFL,pad,xiaomi,小米,M84,xun,Redmi Pad SE,拉美版,xiaomi
23073RPBFC,pad,xiaomi,小米,M84,xun,Redmi Pad M7,,xiaomi
2405CRPFDC,pad,xiaomi,小米,N83,dizi,Redmi Pad Pro,Wi-Fi 国行版,xiaomi
2405CRPFDG,pad,xiaomi,小米,N83,dizi,Redmi Pad Pro,Wi-Fi 国际版,xiaomi
2405CRPFDI,pad,xiaomi,小米,N83,dizi,Redmi Pad Pro,Wi-Fi 印度版,xiaomi
2405CRPFDL,pad,xiaomi,小米,N83,dizi,Redmi Pad Pro,Wi-Fi 拉美版 / 韩国版,xiaomi
24074RPD2C,pad,xiaomi,小米,N83U,ruan,Redmi Pad Pro 5G,国行版,xiaomi
24074RPD2G,pad,xiaomi,小米,N83U,ruan,Redmi Pad Pro 5G,国际版,xiaomi
24074RPD2I,pad,xiaomi,小米,N83U,ruan,Redmi Pad Pro 5G,印度版,xiaomi
24075RP89G,pad,xiaomi,小米,N85,flare,Redmi Pad SE 8.7,Wi-Fi 国际版,xiaomi
24076RP19G,pad,xiaomi,小米,N85X,spark,Redmi Pad SE 8.7 4G,国际版,xiaomi
24076RP19I,pad,xiaomi,小米,N85X,spark,Redmi Pad SE 8.7 4G,4G 印度版,xiaomi
25040RP0AC,pad,xiaomi,小米,O84,taiko,REDMI Pad 2,国行版,xiaomi
25040RP0AG,pad,xiaomi,小米,O84,taiko,REDMI Pad 2,国际版,xiaomi
25040RP0AI,pad,xiaomi,小米,O84,taiko,REDMI Pad 2,印度版,xiaomi
25040RP0AE,pad,xiaomi,小米,O84,taiko,REDMI Pad 2,欧洲版,xiaomi
25040RP0AL,pad,xiaomi,小米,O84,taiko,REDMI Pad 2,拉美版,xiaomi
2505DRP06G,pad,xiaomi,小米,O84X,koto,REDMI Pad 2 4G,国际版,xiaomi
2505DRP06I,pad,xiaomi,小米,O84X,koto,REDMI Pad 2 4G,印度版,xiaomi
2505DRP06E,pad,xiaomi,小米,O84X,koto,REDMI Pad 2 4G,欧洲版,xiaomi
25099RP13C,pad,xiaomi,小米,P83,flute,REDMI Pad 2 Pro,国行版,xiaomi
25099RP13G,pad,xiaomi,小米,P83,flute,REDMI Pad 2 Pro,国际版,xiaomi
25099RP13I,pad,xiaomi,小米,P83,flute,REDMI Pad 2 Pro,印度版,xiaomi
2509BRP2DC,pad,xiaomi,小米,P83X,organ,REDMI Pad 2 Pro 5G,国行版,xiaomi
2509BRP2DG,pad,xiaomi,小米,P83X,organ,REDMI Pad 2 Pro 5G,国际版,xiaomi
2509BRP2DI,pad,xiaomi,小米,P83X,organ,REDMI Pad 2 Pro 5G,印度版,xiaomi
2603ARP14C,pad,xiaomi,小米,P85,guitar,REDMI Pad 2 SE,国行版,xiaomi
2603ARP14G,pad,xiaomi,小米,P85,guitar,REDMI Pad 2 9.7,国际版,xiaomi
2604ERP4DC,pad,xiaomi,小米,P85X,erhu,REDMI Pad 2 SE 4G,国行版,xiaomi
2604ERP4DG,pad,xiaomi,小米,P85X,erhu,REDMI Pad 2 9.7 4G,国际版,xiaomi
2604ERP4DI,pad,xiaomi,小米,P85X,erhu,REDMI Pad 2 9.7 4G,印度版,xiaomi
25079RPDCC,pad,xiaomi,小米,O88,turner,REDMI K Pad,,xiaomi
26048RP6AC,pad,xiaomi,小米,P88,yili,REDMI K Pad 2,,xiaomi
M1805E10A,mob,xiaomi,小米,E10,beryllium,POCO F1,,xiaomi
M2004J11G,mob,xiaomi,小米,J11,lmi,POCO F2 Pro,国际版,xiaomi
M2012K11AG,mob,xiaomi,小米,K11A,alioth,POCO F3,国际版,xiaomi
M2104K10I,mob,xiaomi,小米,K10,"ares, aresin",POCO F3 GT,印度版,xiaomi
22021211RG,mob,xiaomi,小米,L11R,munch,POCO F4,国际版,xiaomi
22021211RI,mob,xiaomi,小米,L11R,munch,POCO F4,印度版,xiaomi
21121210G,mob,xiaomi,小米,L10,ingres,POCO F4 GT,国际版,xiaomi
23049PCD8G,mob,xiaomi,小米,M16T,marble,POCO F5,国际版,xiaomi
23049PCD8I,mob,xiaomi,小米,M16T,"marble, marblein",POCO F5,印度版,xiaomi
23013PC75G,mob,xiaomi,小米,M11A,mondrian,POCO F5 Pro,国际版,xiaomi
24069PC21G,mob,xiaomi,小米,N16T,peridot,POCO F6,国际版,xiaomi
24069PC21I,mob,xiaomi,小米,N16T,peridot,POCO F6,印度版,xiaomi
23113RKC6G,mob,xiaomi,小米,N11,vermeer,POCO F6 Pro,国际版,xiaomi
25053PC47G,mob,xiaomi,小米,O10U,onyx,POCO F7,国际版,xiaomi
25053PC47I,mob,xiaomi,小米,O10U,onyx,POCO F7,印度版,xiaomi
24117RK2CG,mob,xiaomi,小米,O11,zorn,POCO F7 Pro,国际版,xiaomi
24122RKC7G,mob,xiaomi,小米,O11U,miro,POCO F7 Ultra,国际版,xiaomi
2510DPC44G,mob,xiaomi,小米,P11,annibale,POCO F8 Pro,国际版,xiaomi
25102PCBEG,mob,xiaomi,小米,P11U,myron,POCO F8 Ultra,国际版,xiaomi
M1912G7BI,mob,xiaomi,小米,G7B,phoenixin,POCO X2,印度版,xiaomi
M2007J20CI,mob,xiaomi,小米,J20C,"surya, karna",POCO X3,印度版,xiaomi
M2007J20CG,mob,xiaomi,小米,J20C,surya,POCO X3 NFC,国际版,xiaomi
M2007J20CT,mob,xiaomi,小米,J20C,surya,POCO X3 NFC,泰国版,xiaomi
M2102J20SG,mob,xiaomi,小米,J20S,vayu,POCO X3 Pro,国际版,xiaomi
M2102J20SI,mob,xiaomi,小米,J20S,"vayu, bhima",POCO X3 Pro,印度版,xiaomi
21061110AG,mob,xiaomi,小米,K10A,chopin,POCO X3 GT,国际版,xiaomi
2201116PG,mob,xiaomi,小米,K6P,veux,POCO X4 Pro 5G,国际版,xiaomi
2201116PI,mob,xiaomi,小米,K6P,"veux, peux",POCO X4 Pro 5G,印度版,xiaomi
22041216G,mob,xiaomi,小米,L16,xaga,POCO X4 GT,国际版,xiaomi
22111317PG,mob,xiaomi,小米,M17P,moonstone,POCO X5 5G,国际版,xiaomi
22111317PI,mob,xiaomi,小米,M17P,moonstone,POCO X5 5G,印度版,xiaomi
22101320G,mob,xiaomi,小米,M20,redwood,POCO X5 Pro 5G,国际版,xiaomi
22101320I,mob,xiaomi,小米,M20,"redwood, redwoodin",POCO X5 Pro 5G,印度版,xiaomi
23122PCD1G,mob,xiaomi,小米,N16P,garnet,POCO X6 5G,国际版,xiaomi
23122PCD1I,mob,xiaomi,小米,N16P,garnet,POCO X6 5G,印度版,xiaomi
2311DRK48G,mob,xiaomi,小米,N11A,duchamp,POCO X6 Pro 5G,国际版,xiaomi
2311DRK48I,mob,xiaomi,小米,N11A,duchamp,POCO X6 Pro 5G,印度版,xiaomi
2312FRAFDI,mob,xiaomi,小米,N17A,gold,POCO X6 Neo,印度版,xiaomi
24095PCADG,mob,xiaomi,小米,O16P,malachite,POCO X7,国际版,xiaomi
24095PCADI,mob,xiaomi,小米,O16P,malachite,POCO X7,印度版,xiaomi
2412DPC0AG,mob,xiaomi,小米,O10,rodin,POCO X7 Pro,国际版,xiaomi
2412DPC0AI,mob,xiaomi,小米,O10,rodin,POCO X7 Pro,印度版,xiaomi
2607DPC18G,mob,xiaomi,小米,Q16,"iolite, moscow",POCO X8,国际版,xiaomi
2607DPC18I,mob,xiaomi,小米,Q16,"iolite, moscow",POCO X8,印度版,xiaomi
2511FPC34G,mob,xiaomi,小米,P10,klee,POCO X8 Pro,国际版,xiaomi
2511FPC34I,mob,xiaomi,小米,P10,klee,POCO X8 Pro,印度版,xiaomi
2602BPC18G,mob,xiaomi,小米,P10U,dash,POCO X8 Pro Max,国际版,xiaomi
2602BPC18I,mob,xiaomi,小米,P10U,dash,POCO X8 Pro Max,印度版,xiaomi
M2004J19PI,mob,xiaomi,小米,J19P,shiva,POCO M2,印度版,xiaomi
M2003J6CI,mob,xiaomi,小米,J6C,"gram, miatoll",POCO M2 Pro,印度版,xiaomi
M2010J19CG,mob,xiaomi,小米,J19C,citrus,POCO M3,国际版,xiaomi
M2010J19CT,mob,xiaomi,小米,J19C,citrus,POCO M3,泰国版,xiaomi
M2010J19CI,mob,xiaomi,小米,J19C,citrus,POCO M3,印度版,xiaomi
M2103K19PG,mob,xiaomi,小米,K19P,camellian,POCO M3 Pro 5G,国际版,xiaomi
M2103K19PY,mob,xiaomi,小米,K19P,camellian,POCO M3 Pro 5G,国际版,xiaomi
M2103K19PI,mob,xiaomi,小米,K19P,camellia,POCO M3 Pro 5G,印度版,xiaomi
22041219PG,mob,xiaomi,小米,L19P,"light, thunder",POCO M4 5G,国际版,xiaomi
22041219PI,mob,xiaomi,小米,L19P,light,POCO M4 5G,印度版,xiaomi
2201117PG,mob,xiaomi,小米,K7P,fleur,POCO M4 Pro,国际版,xiaomi
2201117PI,mob,xiaomi,小米,K7P,"fleur, miel",POCO M4 Pro,印度版,xiaomi
21091116AG,mob,xiaomi,小米,K16A,evergreen,POCO M4 Pro 5G,国际版,xiaomi
22031116AI,mob,xiaomi,小米,K16A,evergo,POCO M4 Pro 5G,印度版,xiaomi
22071219CG,mob,xiaomi,小米,L19C,"rock, stone",POCO M5,国际版,xiaomi
22071219CI,mob,xiaomi,小米,L19C,rock,POCO M5,印度版,xiaomi
2207117BPG,mob,xiaomi,小米,K7BP,"rosemary, rosemary_p",POCO M5s,国际版,xiaomi
2404APC5FG,mob,xiaomi,小米,N19AP,moon,POCO M6,国际版,xiaomi
23128PC33I,mob,xiaomi,小米,C3VP,air,POCO M6 5G,印度版,xiaomi
24066PC95I,mob,xiaomi,小米,N19P,breeze,POCO M6 Plus 5G,印度版,xiaomi
2312FPCA6G,mob,xiaomi,小米,N6P,emerald,POCO M6 Pro,国际版,xiaomi
23076PC4BI,mob,xiaomi,小米,M19P,sky,POCO M6 Pro 5G,印度版,xiaomi
25062PC34G,mob,xiaomi,小米,O19AP,creek,POCO M7,国际版,xiaomi
25062PC34E,mob,xiaomi,小米,O19AP,creek,POCO M7,欧洲版,xiaomi
24108PCE2I,mob,xiaomi,小米,C3FP,flame,POCO M7 5G,印度版,xiaomi
25057PC09I,mob,xiaomi,小米,O19,spring,POCO M7 Plus 5G,印度版,xiaomi
26067PC09G,mob,xiaomi,小米,O19,spring,POCO M8s 5G,国际版,xiaomi
26067PC09E,mob,xiaomi,小米,O19,spring,POCO M8s 5G,欧洲版,xiaomi
2409FPCC4G,mob,xiaomi,小米,O17P,"beryl, citrine",POCO M7 Pro 5G,国际版,xiaomi
25118PC98G,mob,xiaomi,小米,P17,kunzite,POCO M8 5G,国际版,xiaomi
25118PC98I,mob,xiaomi,小米,P17,kunzite,POCO M8 5G,印度版,xiaomi
2510EPC8BG,mob,xiaomi,小米,P16U,flourite,POCO M8 Pro 5G,国际版,xiaomi
26021PC18I,mob,xiaomi,小米,P19P,mist,POCO M8 Power,印度版,xiaomi
M2006C3MI,mob,xiaomi,小米,C3M,angelicain,POCO C3,印度版,xiaomi
211033MI,mob,xiaomi,小米,C3M2,angelicain,POCO C31,印度版,xiaomi
220333QPG,mob,xiaomi,小米,C3QP,frost,POCO C40,国际版,xiaomi
220333QPI,mob,xiaomi,小米,C3QP,frost,POCO C40,印度版,xiaomi
220733SPH,mob,xiaomi,小米,C3SP,"ice, snow",POCO C50,印度版,xiaomi
220733SPI,mob,xiaomi,小米,C3SP,"ice, snow",POCO C50,印度版,xiaomi
2305EPCC4G,mob,xiaomi,小米,CSP2,water,POCO C51,国际版,xiaomi
2302EPCC4H,mob,xiaomi,小米,CSP2,water,POCO C51,印度版,xiaomi
2302EPCC4I,mob,xiaomi,小米,CSP2,water,POCO C51,印度版,xiaomi
22127PC95G,mob,xiaomi,小米,C3TP,earth,POCO C55,国际版,xiaomi
22127PC95H,mob,xiaomi,小米,C3TP,earth,POCO C55,印度版,xiaomi
22127PC95I,mob,xiaomi,小米,C3TP,earth,POCO C55,印度版,xiaomi
2312BPC51X,mob,xiaomi,小米,C3YP,blue,POCO C61,国际版,xiaomi
2312BPC51H,mob,xiaomi,小米,C3YP,blue,POCO C61,印度版,xiaomi
2310FPCA4G,mob,xiaomi,小米,C3UP,"gale, gust",POCO C65,国际版,xiaomi
2310FPCA4I,mob,xiaomi,小米,C3UP,gale,POCO C65,印度版,xiaomi
25028PC03G,mob,xiaomi,小米,C3Z,serenity,POCO C71,国际版,xiaomi
25028PC03Y,mob,xiaomi,小米,C3Z,serenity,POCO C71,国际版,xiaomi
25028PC03I,mob,xiaomi,小米,C3Z,serenity,POCO C71,印度版,xiaomi
25028PC03L,mob,xiaomi,小米,C3Z,serenity,POCO C71,拉美版,xiaomi
2410FPCC5G,mob,xiaomi,小米,C3NP,lake,POCO C75,国际版,xiaomi
2410FPCC5I,mob,xiaomi,小米,C3NP,"lake, pond",POCO C75,印度版,xiaomi
24116PCC1I,mob,xiaomi,小米,C3F2,warm,POCO C75 5G,印度版,xiaomi
25128PC17G,mob,xiaomi,小米,P25A,arctic,POCO C81 Pro,国际版,xiaomi
25128PC17Y,mob,xiaomi,小米,P25A,arctic,POCO C81 Pro,国际版,xiaomi
25128PC17L,mob,xiaomi,小米,P25A,arctic,POCO C81 Pro,拉美版,xiaomi
25128PC17I,mob,xiaomi,小米,P25A,arctic,POCO C81,印度版,xiaomi
26020PCB4I,mob,xiaomi,小米,C3ZR,serenity,POCO C81x,印度版,xiaomi
25078PC3EG,mob,xiaomi,小米,P15A,dew,POCO C85,国际版,xiaomi
25078PC3EE,mob,xiaomi,小米,P15A,dew,POCO C85,欧洲版,xiaomi
2508CPC2BI,mob,xiaomi,小米,P15,tornado,POCO C85 5G,印度版,xiaomi
26020PC1AI,mob,xiaomi,小米,P25,somalia,POCO C85x 5G,印度版,xiaomi
2405CPCFBG,pad,xiaomi,小米,N83P,dizi,POCO Pad,Wi-Fi 国际版,xiaomi
24074PCD2I,pad,xiaomi,小米,N83U,ruan,POCO Pad 5G,印度版,xiaomi
25099RP08G,pad,xiaomi,小米,O82P,uke,POCO Pad X1,国际版,xiaomi
2509ARPBDG,pad,xiaomi,小米,P83P,flute,POCO Pad M1,国际版,xiaomi
2603APC14G,pad,xiaomi,小米,P85,guitar,POCO Pad C1,国际版,xiaomi
FYJ01QP,mob,xiaomi,小米,,Babel,小米米家翻译机,,xiaomi
21051191C,accessory,xiaomi,小米,K91,,CyberDog 仿生四足机器人,,xiaomi
2405AVPB7C,ivi,xiaomi,小米,,,小米澎湃智能座舱,第一代 SU7/SU7 Ultra,xiaomi
25033VP3FC,ivi,xiaomi,小米,,suiren,小米澎湃智能座舱,YU7/新一代 SU7,xiaomi
2503CVPC6C,mob,xiaomi,小米,P802,konghou,小米汽车后排移动控制屏,,xiaomi
MI-ONE PLUS,mob,xiaomi,小米,X1,mione_plus,小米 1,联通版,xiaomi_cn
MI-ONE C1,mob,xiaomi,小米,X1,mione_plus,小米 1,电信版,xiaomi_cn
MI-ONE,mob,xiaomi,小米,X1,mione_plus,小米 1,青春版,xiaomi_cn
2012051,mob,xiaomi,小米,X1,mione_plus,小米 1S,联通版,xiaomi_cn
2012053,mob,xiaomi,小米,X1,mione_plus,小米 1S,电信版,xiaomi_cn
2012052,mob,xiaomi,小米,X1,mione_plus,小米 1S,青春版,xiaomi_cn
2012061,mob,xiaomi,小米,X2,aries,小米 2,联通版,xiaomi_cn
2012062,mob,xiaomi,小米,X2,aries,小米 2,电信版,xiaomi_cn
2013012,mob,xiaomi,小米,X2,aries,小米 2S,联通版,xiaomi_cn
2013021,mob,xiaomi,小米,X2,aries,小米 2S,电信版,xiaomi_cn
2012121,mob,xiaomi,小米,X2A,taurus,小米 2A,联通版,xiaomi_cn
2013061,mob,xiaomi,小米,X3TD,pisces,小米 3,移动版,xiaomi_cn
2013062,mob,xiaomi,小米,X3W,cancro,小米 3,联通版,xiaomi_cn
2013063,mob,xiaomi,小米,X3W,cancro,小米 3,电信版,xiaomi_cn
2014215,mob,xiaomi,小米,X4,cancro,小米 4,联通 3G 版,xiaomi_cn
2014218,mob,xiaomi,小米,X4,cancro,小米 4,电信 3G 版,xiaomi_cn
2014216,mob,xiaomi,小米,X4,cancro,小米 4,移动 4G 版,xiaomi_cn
2014719,mob,xiaomi,小米,X4,cancro,小米 4,联通 4G 版,xiaomi_cn
2014716,mob,xiaomi,小米,X4LTE-CT,cancro_lte_ct,小米 4,电信 4G 版,xiaomi_cn
2014726,mob,xiaomi,小米,X4LTE-CT,cancro_lte_ct,小米 4,电信 4G 合约版,xiaomi_cn
2015561,mob,xiaomi,小米,X11,libra,小米 4c,全网通版,xiaomi_cn
2015562,mob,xiaomi,小米,X11,libra,小米 4c,移动合约版,xiaomi_cn
2015911,mob,xiaomi,小米,A10,aqua,小米 4S,,xiaomi_cn
2015201,mob,xiaomi,小米,A1,gemini,小米 5,标准版,xiaomi_cn
2015628,mob,xiaomi,小米,A1,gemini,小米 5,高配版 / 尊享版,xiaomi_cn
2015711,mob,xiaomi,小米,A7,capricorn,小米 5s,,xiaomi_cn
2016070,mob,xiaomi,小米,B7,natrium,小米 5s Plus,,xiaomi_cn
2016089,mob,xiaomi,小米,C10,meri,小米 5c,,xiaomi_cn
MDE2,mob,xiaomi,小米,D2,tiffany,小米 5X,全网通版,xiaomi_cn
MDT2,mob,xiaomi,小米,D2,tiffany,小米 5X,移动 4G+ 版,xiaomi_cn
MCE16,mob,xiaomi,小米,C1,sagit,小米 6,全网通版,xiaomi_cn
MCT1,mob,xiaomi,小米,C1,sagit,小米 6,移动 4G+ 版,xiaomi_cn
M1804D2SE,mob,xiaomi,小米,D2S,wayne,小米 6X,全网通版,xiaomi_cn
M1804D2ST,mob,xiaomi,小米,D2S,wayne,小米 6X,移动 4G+ 版,xiaomi_cn
M1804D2SC,mob,xiaomi,小米,D2S,wayne,小米 6X,联通电信定制版,xiaomi_cn
M1803E1A,mob,xiaomi,小米,E1,dipper,小米 8,全网通版,xiaomi_cn
M1803E1T,mob,xiaomi,小米,E1,dipper,小米 8,移动 4G+ 版,xiaomi_cn
M1803E1C,mob,xiaomi,小米,E1,dipper,小米 8,联通电信定制版,xiaomi_cn
M1807E8S,mob,xiaomi,小米,E8,ursa,小米 8 透明探索版,,xiaomi_cn
M1807E8A,mob,xiaomi,小米,E1S,equuleus,小米 8 屏幕指纹版,,xiaomi_cn
M1805E2A,mob,xiaomi,小米,E2,sirius,小米 8 SE,,xiaomi_cn
M1808D2TE,mob,xiaomi,小米,D2T,platina,小米 8 青春版,全网通版,xiaomi_cn
M1808D2TT,mob,xiaomi,小米,D2T,platina,小米 8 青春版,移动 4G+ 版,xiaomi_cn
M1808D2TC,mob,xiaomi,小米,D2T,platina,小米 8 青春版,联通电信定制版,xiaomi_cn
M1902F1A,mob,xiaomi,小米,F1,cepheus,小米 9,全网通版,xiaomi_cn
M1902F1T,mob,xiaomi,小米,F1,cepheus,小米 9,移动 4G+ 版,xiaomi_cn
M1902F1C,mob,xiaomi,小米,F1,cepheus,小米 9,联通电信定制版,xiaomi_cn
M1908F1XE,mob,xiaomi,小米,F1X,crux,小米 9 Pro,5G,xiaomi_cn
M1903F2A,mob,xiaomi,小米,F2,grus,小米 9 SE,,xiaomi_cn
M2001J2E,mob,xiaomi,小米,J2,umi,小米 10,,xiaomi_cn
M2001J2C,mob,xiaomi,小米,J2,umi,小米 10,,xiaomi_cn
M2001J1E,mob,xiaomi,小米,J1,cmi,小米 10 Pro,,xiaomi_cn
M2001J1C,mob,xiaomi,小米,J1,cmi,小米 10 Pro,,xiaomi_cn
M2002J9E,mob,xiaomi,小米,J9A,vangogh,小米 10 青春版,,xiaomi_cn
M2007J1SC,mob,xiaomi,小米,J1S,cas,小米 10 至尊纪念版,,xiaomi_cn
M2102J2SC,mob,xiaomi,小米,J2S,thyme,小米 10S,,xiaomi_cn
M2011K2C,mob,xiaomi,小米,K2,venus,小米 11,,xiaomi_cn
M2102K1AC,mob,xiaomi,小米,K1A,"star, mars",小米 11 Pro,,xiaomi_cn
M2102K1C,mob,xiaomi,小米,K1,star,小米 11 Ultra,,xiaomi_cn
M2101K9C,mob,xiaomi,小米,K9,renoir,小米 11 青春版,,xiaomi_cn
2107119DC,mob,xiaomi,小米,K9D,lisa,Xiaomi 11 青春活力版,,xiaomi_cn
2201123C,mob,xiaomi,小米,L3,cupid,Xiaomi 12,,xiaomi_cn
2112123AC,mob,xiaomi,小米,L3A,psyche,Xiaomi 12X,,xiaomi_cn
2201122C,mob,xiaomi,小米,L2,zeus,Xiaomi 12 Pro,,xiaomi_cn
2207122MC,mob,xiaomi,小米,L2M,daumier,Xiaomi 12 Pro 天玑版,,xiaomi_cn
2206123SC,mob,xiaomi,小米,L3S,mayfly,Xiaomi 12S,,xiaomi_cn
2206122SC,mob,xiaomi,小米,L2S,unicorn,Xiaomi 12S Pro,,xiaomi_cn
2203121C,mob,xiaomi,小米,L1,thor,Xiaomi 12S Ultra,,xiaomi_cn
2211133C,mob,xiaomi,小米,M3,fuxi,Xiaomi 13,,xiaomi_cn
2210132C,mob,xiaomi,小米,M2,nuwa,Xiaomi 13 Pro,,xiaomi_cn
2304FPN6DC,mob,xiaomi,小米,M1,ishtar,Xiaomi 13 Ultra,,xiaomi_cn
23127PN0CC,mob,xiaomi,小米,N3,houji,Xiaomi 14,,xiaomi_cn
23116PN5BC,mob,xiaomi,小米,N2,shennong,Xiaomi 14 Pro,,xiaomi_cn
23116PN5BC,mob,xiaomi,小米,N2,shennong,Xiaomi 14 Pro,钛金属版,xiaomi_cn
2311BPN23C,mob,xiaomi,小米,N2T,"shennong, shennong_t",Xiaomi 14 Pro,钛金属版 (卫星通讯),xiaomi_cn
24031PN0DC,mob,xiaomi,小米,N1,"aurora, aurorapro",Xiaomi 14 Ultra,,xiaomi_cn
24129PN74C,mob,xiaomi,小米,O3,dada,Xiaomi 15,,xiaomi_cn
2410DPN6CC,mob,xiaomi,小米,O2,haotian,Xiaomi 15 Pro,,xiaomi_cn
25019PNF3C,mob,xiaomi,小米,O1,xuanyuan,Xiaomi 15 Ultra,,xiaomi_cn
25010PN30C,mob,xiaomi,小米,O1,xuanyuan,Xiaomi 15 Ultra,双卫星版,xiaomi_cn
25042PN24C,mob,xiaomi,小米,O2S,dijun,Xiaomi 15S Pro,,xiaomi_cn
25113PN0EC,mob,xiaomi,小米,P3,pudding,Xiaomi 17,,xiaomi_cn
25098PN5AC,mob,xiaomi,小米,Q200,pandora,Xiaomi 17 Pro,,xiaomi_cn
2509FPN0BC,mob,xiaomi,小米,P2,popsicle,Xiaomi 17 Pro Max,,xiaomi_cn
2512BPNDAC,mob,xiaomi,小米,P1,nezha,Xiaomi 17 Ultra,,xiaomi_cn
2512BPNDAC,mob,xiaomi,小米,P1,nezha,Xiaomi 17 Ultra by Leica,非卫星,xiaomi_cn
25128PNA1C,mob,xiaomi,小米,P1S,nezha,Xiaomi 17 Ultra by Leica,卫星通讯,xiaomi_cn
